tconst,ordering,nconst,category,job,characters
tt4972582,9,nm1227638,cinematographer,director of photography,\N
tt4975722,10,nm1615109,composer,\N,\N
tt4975722,1,nm0991810,actor,\N,"[""Juan""]"
tt4975722,2,nm0365140,actress,\N,"[""Paula""]"
tt4975722,3,nm5218990,actor,\N,"[""Black""]"
tt4975722,4,nm7683379,actor,\N,"[""Little""]"
tt4975722,5,nm1503575,director,\N,\N
tt4975722,6,nm4144120,writer,story by,\N
tt4975722,7,nm0306890,producer,producer,\N
tt4975722,8,nm1250070,producer,producer,\N
tt4975722,9,nm1532846,producer,producer,\N
tt5013056,10,nm0189769,production_designer,\N,\N
tt5013056,1,nm7887725,actor,\N,"[""Tommy""]"
tt5013056,2,nm4422686,actor,\N,"[""George""]"
tt5013056,3,nm0753314,actor,\N,"[""Mr. Dawson""]"
tt5013056,4,nm0362766,actor,\N,"[""Farrier""]"
tt5013056,5,nm0634240,director,\N,\N
tt5013056,6,nm0858799,producer,producer,\N
tt5013056,7,nm0001877,composer,\N,\N
tt5013056,8,nm0887227,cinematographer,director of photography,\N
tt5013056,9,nm0809059,editor,\N,\N
tt5027774,10,nm0339856,editor,film editor,\N
tt5027774,1,nm0000531,actress,\N,"[""Mildred""]"
tt5027774,2,nm0000437,actor,\N,"[""Willoughby""]"
tt5027774,3,nm0005377,actor,\N,"[""Dixon""]"
tt5027774,4,nm2655177,actor,\N,"[""Red Welby""]"
tt5027774,5,nm1732981,director,\N,\N
tt5027774,6,nm0110357,producer,producer,\N
tt5027774,7,nm0194446,producer,producer,\N
tt5027774,8,nm0001980,composer,\N,\N
tt5027774,9,nm1023204,cinematographer,director of photography,\N
tt5034838,10,nm1440919,writer,screenplay by,\N
tt5034838,1,nm0002907,actor,\N,"[""Nathan Lind""]"
tt5034838,2,nm5611121,actress,\N,"[""Madison Russell""]"
tt5034838,3,nm0356017,actress,\N,"[""Ilene Andrews""]"
tt5034838,4,nm3109964,actor,\N,"[""Bernie Hayes""]"
tt5034838,5,nm1417392,director,\N,\N
tt5034838,6,nm0744429,writer,story by,\N
tt5034838,7,nm1002424,writer,story by,\N
tt5034838,8,nm1296461,writer,story by,\N
tt5034838,9,nm3069408,writer,screenplay by,\N
tt5052448,10,nm0002947,cinematographer,director of photography,\N
tt5052448,1,nm2257207,actor,\N,"[""Chris Washington""]"
tt5052448,2,nm4129745,actress,\N,"[""Rose Armitage""]"
tt5052448,3,nm0925966,actor,\N,"[""Dean Armitage""]"
tt5052448,4,nm0001416,actress,\N,"[""Missy Armitage""]"
tt5052448,5,nm1443502,director,\N,\N
tt5052448,6,nm0089658,producer,producer,\N
tt5052448,7,nm1197257,producer,producer,\N
tt5052448,8,nm0572014,producer,producer,\N
tt5052448,9,nm8752173,composer,\N,\N
tt5074352,10,nm3032965,producer,producer,\N
tt5074352,1,nm0451148,actor,\N,"[""Mahavir Singh Phogat""]"
tt5074352,2,nm2799219,actress,\N,"[""Daya Kaur""]"
tt5074352,3,nm0760778,actress,\N,"[""Geeta Phogat""]"
tt5074352,4,nm7621667,actress,\N,"[""Babita Kumari""]"
tt5074352,5,nm4318159,director,\N,\N
tt5074352,6,nm6328029,writer,\N,\N
tt5074352,7,nm6328031,writer,\N,\N
tt5074352,8,nm6328030,writer,\N,\N
tt5074352,9,nm8661566,writer,Dialogue Writer: Telugu,\N
tt5083738,10,nm3717662,producer,producer,\N
tt5083738,1,nm1469236,actress,\N,"[""Queen Anne""]"
tt5083738,2,nm1297015,actress,\N,"[""Abigail""]"
tt5083738,3,nm0001838,actress,\N,"[""Lady Sarah""]"
tt5083738,4,nm0396558,actor,\N,"[""Harley""]"
tt5083738,5,nm0487166,director,\N,\N
tt5083738,6,nm7629302,writer,written by,\N
tt5083738,7,nm1110111,writer,written by,\N
tt5083738,8,nm0218714,producer,producer,\N
tt5083738,9,nm0347384,producer,producer,\N
tt5095030,10,nm0498278,writer,based on the Marvel Comics by,\N
tt5095030,1,nm0748620,actor,\N,"[""Scott Lang"",""Ant-Man""]"
tt5095030,2,nm1431940,actress,\N,"[""Hope Van Dyne"",""Wasp""]"
tt5095030,3,nm0671567,actor,\N,"[""Luis""]"
tt5095030,4,nm0324658,actor,\N,"[""Sonny Burch""]"
tt5095030,5,nm0715636,director,\N,\N
tt5095030,6,nm0571344,writer,written by,\N
tt5095030,7,nm1273099,writer,written by,\N
tt5095030,8,nm3029372,writer,written by,\N
tt5095030,9,nm2592245,writer,written by,\N
tt5109784,10,nm0582185,production_designer,\N,\N
tt5109784,1,nm2225369,actress,\N,"[""Mother""]"
tt5109784,2,nm0000849,actor,\N,"[""Him""]"
tt5109784,3,nm0000438,actor,\N,"[""Man""]"
tt5109784,4,nm0000201,actress,\N,"[""Woman""]"
tt5109784,5,nm0004716,director,\N,\N
tt5109784,6,nm0291542,producer,producer,\N
tt5109784,7,nm0359504,producer,producer,\N
tt5109784,8,nm0508732,cinematographer,director of photography,\N
tt5109784,9,nm0918733,editor,\N,\N
tt5164214,10,nm0001752,producer,producer,\N
tt5164214,1,nm0000113,actress,\N,"[""Debbie Ocean""]"
tt5164214,2,nm0000949,actress,\N,"[""Lou""]"
tt5164214,3,nm0004266,actress,\N,"[""Daphne Kluger""]"
tt5164214,4,nm1411676,actress,\N,"[""Amita""]"
tt5164214,5,nm0002657,director,\N,\N
tt5164214,6,nm6035700,writer,screenplay by,\N
tt5164214,7,nm0425138,writer,based upon characters created by,\N
tt5164214,8,nm0751207,writer,based upon characters created by,\N
tt5164214,9,nm0252382,producer,producer,\N
tt5198068,10,nm1316072,producer,producer,\N
tt5198068,1,nm4835867,actress,\N,"[""Robyn Goodfellowe""]"
tt5198068,2,nm10524619,actress,\N,"[""Mebh Óg MacTíre""]"
tt5198068,3,nm0000293,actor,\N,"[""Bill Goodfellowe""]"
tt5198068,4,nm0564402,actor,\N,"[""Lord Protector""]"
tt5198068,5,nm1119079,director,\N,\N
tt5198068,6,nm2075487,director,\N,\N
tt5198068,7,nm3822528,writer,screenplay,\N
tt5198068,8,nm0165995,writer,story and script consultant,\N
tt5198068,9,nm2847097,producer,producer,\N
tt5311514,10,nm8823532,producer,producer,\N
tt5311514,1,nm1126340,actor,\N,"[""Taki Tachibana""]"
tt5311514,2,nm4759838,actress,\N,"[""Mitsuha Miyamizu""]"
tt5311514,3,nm6954008,actor,\N,"[""Katsuhiko Teshigawara""]"
tt5311514,4,nm2976492,actress,\N,"[""Sayaka Natori""]"
tt5311514,5,nm1396121,director,\N,\N
tt5311514,6,nm1038805,writer,english script,\N
tt5311514,7,nm5147232,producer,producer,\N
tt5311514,8,nm3356206,producer,chief executive producer,\N
tt5311514,9,nm2929057,producer,producer,\N
tt5323662,10,nm2488310,producer,producer,\N
tt5323662,1,nm0997115,actor,\N,"[""Shôya Ishida""]"
tt5323662,2,nm2977461,actress,\N,"[""Shoko Nishimiya""]"
tt5323662,3,nm2976492,actress,\N,"[""Yuzuru Nishimiya""]"
tt5323662,4,nm2770525,actor,\N,"[""Tomohiro Nagatsuka""]"
tt5323662,5,nm2210720,director,\N,\N
tt5323662,6,nm7835741,writer,"manga: ""Koe no katachi""",\N
tt5323662,7,nm1027089,writer,screenplay,\N
tt5323662,8,nm2116827,writer,"original author: ""Curry Rice""",\N
tt5323662,9,nm2951215,producer,producer,\N
tt5362988,10,nm3948817,producer,producer,\N
tt5362988,1,nm0647634,actress,\N,"[""Jane Banner""]"
tt5362988,2,nm0719637,actor,\N,"[""Cory Lambert""]"
tt5362988,3,nm0001295,actor,\N,"[""Ben""]"
tt5362988,4,nm2080328,actress,\N,"[""Natalie""]"
tt5362988,5,nm0792263,director,\N,\N
tt5362988,6,nm2240551,producer,producer,\N
tt5362988,7,nm0000916,producer,producer,\N
tt5362988,8,nm0313531,producer,producer,\N
tt5362988,9,nm0412588,producer,producer,\N
tt5442430,10,nm1602154,producer,producer,\N
tt5442430,1,nm0350453,actor,\N,"[""David Jordan""]"
tt5442430,2,nm0272581,actress,\N,"[""Miranda North""]"
tt5442430,3,nm0005351,actor,\N,"[""Rory Adams""]"
tt5442430,4,nm0760796,actor,\N,"[""Sho Murakami""]"
tt5442430,5,nm1174251,director,\N,\N
tt5442430,6,nm1014201,writer,written by,\N
tt5442430,7,nm1116660,writer,written by,\N
tt5442430,8,nm0193268,producer,producer,\N
tt5442430,9,nm1911103,producer,producer,\N
tt5463162,10,nm1334526,producer,producer,\N
tt5463162,1,nm0005351,actor,\N,"[""Wade Wilson"",""Deadpool"",""Voice of Juggernaut""]"
tt5463162,2,nm0000982,actor,\N,"[""Cable""]"
tt5463162,3,nm1072555,actress,\N,"[""Vanessa""]"
tt5463162,4,nm5421877,actor,\N,"[""Firefist""]"
tt5463162,5,nm0500610,director,\N,\N
tt5463162,6,nm1014201,writer,written by,\N
tt5463162,7,nm1116660,writer,written by,\N
tt5463162,8,nm0509580,writer,based on the character created by,\N
tt5463162,9,nm1436760,writer,based on the character created by,\N
tt5519340,10,nm2867565,composer,\N,\N
tt5519340,1,nm0000226,actor,\N,"[""Daryl Ward""]"
tt5519340,2,nm0249291,actor,\N,"[""Nick Jakoby""]"
tt5519340,3,nm0636426,actress,\N,"[""Leilah""]"
tt5519340,4,nm1183149,actor,\N,"[""Kandomere""]"
tt5519340,5,nm0043742,director,\N,\N
tt5519340,6,nm0484840,writer,written by,\N
tt5519340,7,nm0628080,producer,producer,\N
tt5519340,8,nm1848253,producer,producer,\N
tt5519340,9,nm4105822,producer,producer,\N
tt5537002,10,nm0858554,producer,producer,\N
tt5537002,1,nm0000138,actor,\N,"[""Ernest Burkhart""]"
tt5537002,2,nm0000134,actor,\N,"[""William Hale""]"
tt5537002,3,nm4291409,actress,\N,"[""Mollie Burkhart""]"
tt5537002,4,nm0687146,actor,\N,"[""Tom White""]"
tt5537002,5,nm0000217,director,\N,\N
tt5537002,6,nm0744839,writer,screenplay,\N
tt5537002,7,nm2970418,writer,book,\N
tt5537002,8,nm6679051,producer,producer,\N
tt5537002,9,nm0526917,producer,producer,\N
tt5571734,10,nm4963674,producer,producer,\N
tt5571734,1,nm0000821,actor,\N,"[""Deepak Sehgal""]"
tt5571734,2,nm3966456,actress,\N,"[""Minal Arora""]"
tt5571734,3,nm4112854,actress,\N,"[""Falak Ali""]"
tt5571734,4,nm8019376,actress,\N,"[""Andrea""]"
tt5571734,5,nm2287772,director,\N,\N
tt5571734,6,nm1999473,writer,story,\N
tt5571734,7,nm1937760,writer,story,\N
tt5571734,8,nm12466397,producer,producer,\N
tt5571734,9,nm11405540,producer,producer,\N
tt5580036,10,nm1785999,cinematographer,director of photography,\N
tt5580036,1,nm3053338,actress,\N,"[""Tonya""]"
tt5580036,2,nm1659221,actor,\N,"[""Jeff""]"
tt5580036,3,nm0005049,actress,\N,"[""LaVona""]"
tt5580036,4,nm0629855,actress,\N,"[""Diane Rawlinson""]"
tt5580036,5,nm0318916,director,\N,\N
tt5580036,6,nm0737216,writer,written by,\N
tt5580036,7,nm3943537,producer,producer,\N
tt5580036,8,nm4105822,producer,producer,\N
tt5580036,9,nm0621829,composer,\N,\N
tt5580390,10,nm0938485,editor,film editor,\N
tt5580390,1,nm1020089,actress,\N,"[""Elisa Esposito""]"
tt5580390,2,nm0818055,actress,\N,"[""Zelda Fuller""]"
tt5580390,3,nm0788335,actor,\N,"[""Richard Strickland""]"
tt5580390,4,nm0427964,actor,\N,"[""Amphibian Man""]"
tt5580390,5,nm0868219,director,\N,\N
tt5580390,6,nm0961827,writer,screenplay by,\N
tt5580390,7,nm0197703,producer,producer,\N
tt5580390,8,nm0006035,composer,\N,\N
tt5580390,9,nm0491565,cinematographer,director of photography,\N
tt5606664,10,nm0277342,cinematographer,director of photography,\N
tt5606664,1,nm0000191,actor,\N,"[""Dan Torrance""]"
tt5606664,2,nm0272581,actress,\N,"[""Rose the Hat""]"
tt5606664,3,nm7738797,actress,\N,"[""Abra Stone""]"
tt5606664,4,nm0193295,actor,\N,"[""Billy Freeman""]"
tt5606664,5,nm1093039,director,\N,\N
tt5606664,6,nm0000175,writer,based upon the novel by,\N
tt5606664,7,nm1153895,producer,producer,\N
tt5606664,8,nm1006167,producer,producer,\N
tt5606664,9,nm2435752,composer,\N,\N
tt5700672,10,nm2185967,editor,\N,\N
tt5700672,1,nm1508003,actor,\N,"[""Seok-woo""]"
tt5700672,2,nm1869756,actress,\N,"[""Seong-kyeong""]"
tt5700672,3,nm3011350,actor,\N,"[""Sang-hwa""]"
tt5700672,4,nm1246724,actress,\N,"[""Soo-an""]"
tt5700672,5,nm3613566,director,\N,\N
tt5700672,6,nm6711056,writer,\N,\N
tt5700672,7,nm4830845,producer,producer,\N
tt5700672,8,nm1276066,composer,\N,\N
tt5700672,9,nm2893410,cinematographer,\N,\N
tt5726616,10,nm0742651,producer,producer,\N
tt5726616,1,nm3154303,actor,\N,"[""Elio""]"
tt5726616,2,nm2309517,actor,\N,"[""Oliver""]"
tt5726616,3,nm0836121,actor,\N,"[""Mr. Perlman""]"
tt5726616,4,nm0142972,actress,\N,"[""Annella Perlman""]"
tt5726616,5,nm0345174,director,\N,\N
tt5726616,6,nm0412465,writer,screenplay by,\N
tt5726616,7,nm6056595,writer,based on the novel by,\N
tt5726616,8,nm1899688,producer,producer,\N
tt5726616,9,nm1150125,producer,producer,\N
tt5727208,10,nm0748784,producer,producer,\N
tt5727208,1,nm0001191,actor,\N,"[""Howard Ratner""]"
tt5727208,2,nm9681752,actress,\N,"[""Julia De Fiore""]"
tt5727208,3,nm0579953,actress,\N,"[""Dinah Ratner""]"
tt5727208,4,nm11243726,actor,\N,"[""Wounded Miner""]"
tt5727208,5,nm1509478,director,\N,\N
tt5727208,6,nm1343394,director,\N,\N
tt5727208,7,nm2563482,writer,written by,\N
tt5727208,8,nm2205351,producer,producer,\N
tt5727208,9,nm4791912,producer,producer,\N
tt6105098,10,nm2004404,producer,producer,\N
tt6105098,1,nm2255973,actor,\N,"[""Simba""]"
tt6105098,2,nm0461498,actress,\N,"[""Nala""]"
tt6105098,3,nm0736622,actor,\N,"[""Pumbaa""]"
tt6105098,4,nm0252230,actor,\N,"[""Scar""]"
tt6105098,5,nm0269463,director,\N,\N
tt6105098,6,nm0622288,writer,screenplay by,\N
tt6105098,7,nm0575293,writer,"based on ""The Lion King"" screenplay by",\N
tt6105098,8,nm0731271,writer,"based on ""The Lion King"" screenplay by",\N
tt6105098,9,nm0941314,writer,"based on ""The Lion King"" screenplay by",\N
tt6139732,10,nm0829152,cinematographer,director of photography,\N
tt6139732,1,nm0000226,actor,\N,"[""Genie"",""Mariner""]"
tt6139732,2,nm4565815,actor,\N,"[""Aladdin""]"
tt6139732,3,nm4305463,actress,\N,"[""Jasmine""]"
tt6139732,4,nm3092471,actor,\N,"[""Jafar""]"
tt6139732,5,nm0005363,director,\N,\N
tt6139732,6,nm0041864,writer,screenplay by,\N
tt6139732,7,nm3043818,producer,producer,\N
tt6139732,8,nm1469853,producer,producer,\N
tt6139732,9,nm0579678,composer,\N,\N
tt6146586,10,nm0412588,producer,producer,\N
tt6146586,1,nm0000206,actor,\N,"[""John Wick""]"
tt6146586,2,nm0000932,actress,\N,"[""Sofia""]"
tt6146586,3,nm0574534,actor,\N,"[""Winston""]"
tt6146586,4,nm0000401,actor,\N,"[""Bowery King""]"
tt6146586,5,nm0821432,director,\N,\N
tt6146586,6,nm4401003,writer,screenplay by,\N
tt6146586,7,nm8748334,writer,screenplay by,\N
tt6146586,8,nm2384772,writer,screenplay by,\N
tt6146586,9,nm0009207,writer,screenplay by,\N
tt6148156,10,nm4106590,producer,producer,\N
tt6148156,1,nm0534856,actor,\N,"[""Vikram""]"
tt6148156,2,nm4043111,actor,\N,"[""Vedha""]"
tt6148156,3,nm7744845,actress,\N,"[""Priya""]"
tt6148156,4,nm6453091,actor,\N,"[""Pulli""]"
tt6148156,5,nm2566836,director,\N,\N
tt6148156,6,nm2575525,director,\N,\N
tt6148156,7,nm13732463,director,asisstant director,\N
tt6148156,8,nm8904193,writer,dialogue by,\N
tt6148156,9,nm13659743,writer,hindi dialogue,\N
tt6264654,10,nm1150863,producer,producer,\N
tt6264654,1,nm0005351,actor,\N,"[""Guy""]"
tt6264654,2,nm3069650,actress,\N,"[""Millie"",""Molotovgirl""]"
tt6264654,3,nm0169806,actor,\N,"[""Antwan""]"
tt6264654,4,nm2577076,actor,\N,"[""Buddy""]"
tt6264654,5,nm0506613,director,\N,\N
tt6264654,6,nm1073238,writer,screenplay by,\N
tt6264654,7,nm0672015,writer,screenplay by,\N
tt6264654,8,nm0075528,producer,producer,\N
tt6264654,9,nm2221807,producer,producer,\N
tt6316138,10,nm0002939,editor,\N,\N
tt6316138,1,nm1002038,actor,\N,"[""Süleyman Dilbirligi (old)""]"
tt6316138,2,nm1385304,actor,\N,"[""Süleyman Dilbirligi (young)""]"
tt6316138,3,nm2349707,actress,\N,"[""Ayla (adult)""]"
tt6316138,4,nm8932809,actress,\N,"[""Ayla (child)""]"
tt6316138,5,nm8631915,director,\N,\N
tt6316138,6,nm2320774,writer,\N,\N
tt6316138,7,nm1705524,producer,producer,\N
tt6316138,8,nm0040232,composer,\N,\N
tt6316138,9,nm0785028,cinematographer,\N,\N
tt6320628,10,nm0270559,producer,producer,\N
tt6320628,1,nm4043618,actor,\N,"[""Peter Parker"",""Spider-Man""]"
tt6320628,2,nm0000168,actor,\N,"[""Nick Fury""]"
tt6320628,3,nm0350453,actor,\N,"[""Quentin Beck"",""Mysterio""]"
tt6320628,4,nm0000673,actress,\N,"[""May Parker""]"
tt6320628,5,nm1218281,director,\N,\N
tt6320628,6,nm0571344,writer,written by,\N
tt6320628,7,nm1273099,writer,written by,\N
tt6320628,8,nm0498278,writer,based on the Marvel comic book by,\N
tt6320628,9,nm0228492,writer,based on the Marvel comic book by,\N
tt6334354,10,nm0711235,editor,\N,\N
tt6334354,1,nm3053338,actress,\N,"[""Harley Quinn""]"
tt6334354,2,nm0252961,actor,\N,"[""Bloodsport""]"
tt6334354,3,nm1078479,actor,\N,"[""Peacemaker""]"
tt6334354,4,nm1172478,actor,\N,"[""Colonel Rick Flag""]"
tt6334354,5,nm0348181,director,\N,\N
tt6334354,6,nm0746273,producer,producer,\N
tt6334354,7,nm0755911,producer,producer,\N
tt6334354,8,nm0614373,composer,\N,\N
tt6334354,9,nm0103956,cinematographer,director of photography,\N
tt6443346,10,nm1304148,writer,based on characters created by,\N
tt6443346,1,nm0425005,actor,\N,"[""Black Adam"",""Teth Adam""]"
tt6443346,2,nm0388038,actor,\N,"[""Hawkman"",""Carter Hall""]"
tt6443346,3,nm0000112,actor,\N,"[""Dr. Fate"",""Kent Nelson""]"
tt6443346,4,nm3170207,actor,\N,"[""Atom Smasher"",""Al Rothstein""]"
tt6443346,5,nm1429471,director,\N,\N
tt6443346,6,nm1186373,writer,written by,\N
tt6443346,7,nm3239033,writer,written by,\N
tt6443346,8,nm2126954,writer,written by,\N
tt6443346,9,nm1791910,writer,based on characters created by,\N
tt6499752,10,nm2642924,cinematographer,director of photography,\N
tt6499752,1,nm1334869,actor,\N,"[""Grey Trace""]"
tt6499752,2,nm2177933,actress,\N,"[""Asha Trace""]"
tt6499752,3,nm2114889,actor,\N,"[""Jeff Handley""]"
tt6499752,4,nm1980534,actress,\N,"[""Kara""]"
tt6499752,5,nm1191481,director,\N,\N
tt6499752,6,nm0089658,producer,producer,\N
tt6499752,7,nm0238879,producer,producer,\N
tt6499752,8,nm2271939,producer,producer,\N
tt6499752,9,nm2396007,composer,\N,\N
tt6565702,10,nm0278475,cinematographer,\N,\N
tt6565702,1,nm0564215,actor,\N,"[""Professor Charles Xavier""]"
tt6565702,2,nm1055413,actor,\N,"[""Erik Lehnsherr"",""Magneto""]"
tt6565702,3,nm2225369,actress,\N,"[""Raven"",""Mystique""]"
tt6565702,4,nm0396558,actor,\N,"[""Hank McCoy"",""Beast""]"
tt6565702,5,nm1334526,director,\N,\N
tt6565702,6,nm0356745,producer,producer,\N
tt6565702,7,nm0404446,producer,producer,\N
tt6565702,8,nm0795682,producer,producer,\N
tt6565702,9,nm0001877,composer,\N,\N
tt6628102,10,nm1780337,cinematographer,\N,\N
tt6628102,1,nm9486622,actor,\N,"[""Sinan Karasu""]"
tt6628102,2,nm2139257,actor,\N,"[""Idris Karasu""]"
tt6628102,3,nm0947986,actress,\N,"[""Asuman Karasu""]"
tt6628102,4,nm4304940,actress,\N,"[""Hatice""]"
tt6628102,5,nm0149196,director,\N,\N
tt6628102,6,nm0946324,writer,\N,\N
tt6628102,7,nm9831079,writer,\N,\N
tt6628102,8,nm0960222,producer,producer,\N
tt6628102,9,nm0947984,producer,producer,\N
tt6644200,10,nm0001937,composer,\N,\N
tt6644200,1,nm1289434,actress,\N,"[""Evelyn Abbott""]"
tt6644200,2,nm1024677,actor,\N,"[""Lee Abbott""]"
tt6644200,3,nm8075925,actress,\N,"[""Regan Abbott""]"
tt6644200,4,nm7415871,actor,\N,"[""Marcus Abbott""]"
tt6644200,5,nm1456816,writer,screenplay by,\N
tt6644200,6,nm1399714,writer,screenplay by,\N
tt6644200,7,nm0000881,producer,producer,\N
tt6644200,8,nm0286320,producer,producer,\N
tt6644200,9,nm0298181,producer,producer,\N
tt6710474,10,nm4139352,producer,producer,\N
tt6710474,1,nm0000706,actress,\N,"[""Evelyn Wang""]"
tt6710474,2,nm3513533,actress,\N,"[""Joy Wang"",""Jobu Tupaki""]"
tt6710474,3,nm0000130,actress,\N,"[""Deirdre Beaubeirdre""]"
tt6710474,4,nm0702841,actor,\N,"[""Waymond Wang""]"
tt6710474,5,nm3453283,director,\N,\N
tt6710474,6,nm3215397,director,\N,\N
tt6710474,7,nm1692290,producer,producer,\N
tt6710474,8,nm0751577,producer,producer,\N
tt6710474,9,nm0751648,producer,producer,\N
tt6718170,10,nm0577560,producer,producer,\N
tt6718170,1,nm0695435,actor,\N,"[""Mario""]"
tt6718170,2,nm5896355,actress,\N,"[""Princess Peach""]"
tt6718170,3,nm0206359,actor,\N,"[""Luigi""]"
tt6718170,4,nm0085312,actor,\N,"[""Bowser""]"
tt6718170,5,nm1739338,director,\N,\N
tt6718170,6,nm2398585,director,\N,\N
tt6718170,7,nm2966857,director,co-director,\N
tt6718170,8,nm6042133,director,co-director,\N
tt6718170,9,nm3821363,writer,written by,\N
tt6723592,10,nm0189769,production_designer,\N,\N
tt6723592,1,nm0913475,actor,\N,"[""Protagonist""]"
tt6723592,2,nm1500155,actor,\N,"[""Neil""]"
tt6723592,3,nm4456120,actress,\N,"[""Kat""]"
tt6723592,4,nm1798449,actor,\N,"[""Passenger""]"
tt6723592,5,nm0634240,director,\N,\N
tt6723592,6,nm0858799,producer,producer,\N
tt6723592,7,nm3234869,composer,\N,\N
tt6723592,8,nm0887227,cinematographer,director of photography,\N
tt6723592,9,nm2352780,editor,\N,\N
tt6751668,10,nm0393240,cinematographer,\N,\N
tt6751668,1,nm0814280,actor,\N,"[""Ki Taek""]"
tt6751668,2,nm1310525,actor,\N,"[""Dong Ik""]"
tt6751668,3,nm1856097,actress,\N,"[""Yeon Kyo""]"
tt6751668,4,nm6079248,actor,\N,"[""Ki Woo""]"
tt6751668,5,nm0094435,director,\N,\N
tt6751668,6,nm8243301,writer,screenplay by,\N
tt6751668,7,nm10113618,producer,producer,\N
tt6751668,8,nm11306825,producer,producer,\N
tt6751668,9,nm8885840,composer,\N,\N
tt6791350,10,nm1921680,writer,Mantis created by,\N
tt6791350,1,nm0695435,actor,\N,"[""Peter Quill"",""Star-Lord""]"
tt6791350,2,nm1030244,actor,\N,"[""The High Evolutionary""]"
tt6791350,3,nm0177896,actor,\N,"[""Rocket""]"
tt6791350,4,nm2962353,actress,\N,"[""Mantis""]"
tt6791350,5,nm0348181,director,\N,\N
tt6791350,6,nm4160687,writer,Drax & Gamora created by,\N
tt6791350,7,nm0498278,writer,Groot created by,\N
tt6791350,8,nm1293367,writer,Groot created by,\N
tt6791350,9,nm0456158,writer,Groot created by,\N
tt6806448,10,nm0061045,composer,\N,\N
tt6806448,1,nm0425005,actor,\N,"[""Hobbs""]"
tt6806448,2,nm0005458,actor,\N,"[""Shaw""]"
tt6806448,3,nm0252961,actor,\N,"[""Brixton""]"
tt6806448,4,nm3948952,actress,\N,"[""Hattie""]"
tt6806448,5,nm0500610,director,\N,\N
tt6806448,6,nm0604555,writer,screenplay by,\N
tt6806448,7,nm1510800,writer,screenplay by,\N
tt6806448,8,nm0860155,writer,based on characters created by,\N
tt6806448,9,nm1205652,producer,producer,\N
tt6823368,10,nm1227638,cinematographer,\N,\N
tt6823368,1,nm0564215,actor,\N,"[""Patricia"",""Dennis"",""Hedwig""]"
tt6823368,2,nm0000246,actor,\N,"[""David Dunn""]"
tt6823368,3,nm0000168,actor,\N,"[""Elijah Price""]"
tt6823368,4,nm5896355,actress,\N,"[""Casey Cooke""]"
tt6823368,5,nm0796117,director,\N,\N
tt6823368,6,nm0081514,producer,producer,\N
